FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.1107ee50-c0a4-311f-96ce-28692a27c63e,1107ee50-c0a4-311f-96ce-28692a27c63e,-49.91776,-8.87426,2022-05-19T17:05:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.87426 -49.91776)
focos_brasil_ontem_hoje_ref.47911df9-fb5d-36f6-b785-f3902bc28c03,47911df9-fb5d-36f6-b785-f3902bc28c03,-49.92678,-8.87556,2022-05-19T17:05:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,1506583,15,33,,,,Amazônia,POINT (-8.87556 -49.92678)
focos_brasil_ontem_hoje_ref.7083d510-61a4-314a-be47-0344c2479fd7,7083d510-61a4-314a-be47-0344c2479fd7,-46.74895,-8.90934,2022-05-19T17:05:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-8.90934 -46.74895)
focos_brasil_ontem_hoje_ref.d10eff4c-e66b-334c-a05f-1d8ed268cd3f,d10eff4c-e66b-334c-a05f-1d8ed268cd3f,-47.3663,-8.91182,2022-05-19T17:05:00,AQUA_M-T,CENTENÁRIO,TOCANTINS,Brasil,1704105,17,33,,,,Cerrado,POINT (-8.91182 -47.3663)
focos_brasil_ontem_hoje_ref.b1b434bb-9129-376a-b0e2-b22cf50e1dbc,b1b434bb-9129-376a-b0e2-b22cf50e1dbc,-49.63528,-9.16385,2022-05-19T17:05:00,AQUA_M-T,ARAGUACEMA,TOCANTINS,Brasil,1701903,17,33,,,,Cerrado,POINT (-9.16385 -49.63528)
focos_brasil_ontem_hoje_ref.97d44997-3bbd-3916-8e02-f6b41f0181e4,97d44997-3bbd-3916-8e02-f6b41f0181e4,-46.44416,-8.9236,2022-05-19T17:05:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,POINT (-8.9236 -46.44416)
focos_brasil_ontem_hoje_ref.930efdda-4644-3840-b370-2b2bf94615fc,930efdda-4644-3840-b370-2b2bf94615fc,-50.85784,-9.10894,2022-05-19T17:05:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,1506708,15,33,,,,Amazônia,POINT (-9.10894 -50.85784)
focos_brasil_ontem_hoje_ref.f51cf7b7-b015-33cf-bec5-4977fafcd3a7,f51cf7b7-b015-33cf-bec5-4977fafcd3a7,-49.64433,-9.16516,2022-05-19T17:05:00,AQUA_M-T,ARAGUACEMA,TOCANTINS,Brasil,1701903,17,33,,,,Cerrado,POINT (-9.16516 -49.64433)
focos_brasil_ontem_hoje_ref.899ebf07-3c07-3ade-b97e-dee8bf123dc9,899ebf07-3c07-3ade-b97e-dee8bf123dc9,-47.82516,-9.2039,2022-05-19T17:05:00,AQUA_M-T,PEDRO AFONSO,TOCANTINS,Brasil,1716505,17,33,,,,Cerrado,POINT (-9.2039 -47.82516)
focos_brasil_ontem_hoje_ref.e729d825-6f6d-3bb9-861c-9116bf706ff8,e729d825-6f6d-3bb9-861c-9116bf706ff8,-47.83532,-9.2054,2022-05-19T17:05:00,AQUA_M-T,PEDRO AFONSO,TOCANTINS,Brasil,1716505,17,33,,,,Cerrado,POINT (-9.2054 -47.83532)
focos_brasil_ontem_hoje_ref.0e2e2d53-498c-34eb-ad9c-013cc0f7d618,0e2e2d53-498c-34eb-ad9c-013cc0f7d618,-50.53557,-9.22929,2022-05-19T17:05:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,1506708,15,33,,,,Amazônia,POINT (-9.22929 -50.53557)
focos_brasil_ontem_hoje_ref.e84aaf25-a807-3731-83f3-49143659cd31,e84aaf25-a807-3731-83f3-49143659cd31,-49.92906,-9.25314,2022-05-19T17:05:00,AQUA_M-T,CASEARA,TOCANTINS,Brasil,1703909,17,33,,,,Cerrado,POINT (-9.25314 -49.92906)
focos_brasil_ontem_hoje_ref.891524c7-0d1a-3cd4-8821-2db777de0959,891524c7-0d1a-3cd4-8821-2db777de0959,-48.37711,-9.33869,2022-05-19T17:05:00,AQUA_M-T,MIRACEMA DO TOCANTINS,TOCANTINS,Brasil,1713205,17,33,,,,Cerrado,POINT (-9.33869 -48.37711)
focos_brasil_ontem_hoje_ref.641fc6f7-2e37-31c7-8520-081d25cfb4b7,641fc6f7-2e37-31c7-8520-081d25cfb4b7,-52.17229,-10.06477,2022-05-19T17:05:00,AQUA_M-T,SANTA CRUZ DO XINGU,MATO GROSSO,Brasil,5107743,51,33,,,,Amazônia,POINT (-10.06477 -52.17229)
focos_brasil_ontem_hoje_ref.e3b9a291-c636-3209-9f1d-f0f7f23f7db1,e3b9a291-c636-3209-9f1d-f0f7f23f7db1,-49.20845,-10.04997,2022-05-19T17:05:00,AQUA_M-T,MONTE SANTO DO TOCANTINS,TOCANTINS,Brasil,1713700,17,33,,,,Cerrado,POINT (-10.04997 -49.20845)
focos_brasil_ontem_hoje_ref.ec4a25df-9cb7-3ea4-80bc-cb444e1a76b6,ec4a25df-9cb7-3ea4-80bc-cb444e1a76b6,-49.21759,-10.05129,2022-05-19T17:05:00,AQUA_M-T,MONTE SANTO DO TOCANTINS,TOCANTINS,Brasil,1713700,17,33,,,,Cerrado,POINT (-10.05129 -49.21759)
focos_brasil_ontem_hoje_ref.05ade55c-5980-338e-ae97-18c71b2e08ed,05ade55c-5980-338e-ae97-18c71b2e08ed,-47.73594,-10.05305,2022-05-19T17:05:00,AQUA_M-T,NOVO ACORDO,TOCANTINS,Brasil,1715101,17,33,,,,Cerrado,POINT (-10.05305 -47.73594)
focos_brasil_ontem_hoje_ref.7121f681-6c7c-343b-b34a-b0f7fd87ef36,7121f681-6c7c-343b-b34a-b0f7fd87ef36,-47.74607,-10.05458,2022-05-19T17:05:00,AQUA_M-T,NOVO ACORDO,TOCANTINS,Brasil,1715101,17,33,,,,Cerrado,POINT (-10.05458 -47.74607)
focos_brasil_ontem_hoje_ref.e636b785-9af6-34f6-9c05-81af4aa0d9d8,e636b785-9af6-34f6-9c05-81af4aa0d9d8,-47.73448,-10.0625,2022-05-19T17:05:00,AQUA_M-T,NOVO ACORDO,TOCANTINS,Brasil,1715101,17,33,,,,Cerrado,POINT (-10.0625 -47.73448)
focos_brasil_ontem_hoje_ref.cc2b2190-53f9-3998-af1e-9c4d1bd80c33,cc2b2190-53f9-3998-af1e-9c4d1bd80c33,-47.91479,-9.72124,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.72124 -47.91479)
focos_brasil_ontem_hoje_ref.6c4c1443-b228-3986-aa05-746797ce5e1e,6c4c1443-b228-3986-aa05-746797ce5e1e,-47.21382,-9.74662,2022-05-19T17:05:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,1718758,17,33,,,,Cerrado,POINT (-9.74662 -47.21382)
focos_brasil_ontem_hoje_ref.88a52ec1-9412-313b-b0e7-6ab4b2c9dd5c,88a52ec1-9412-313b-b0e7-6ab4b2c9dd5c,-46.11848,-9.77198,2022-05-19T17:05:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,POINT (-9.77198 -46.11848)
focos_brasil_ontem_hoje_ref.aaa43daf-d8cd-3fd8-8803-0b5603890df2,aaa43daf-d8cd-3fd8-8803-0b5603890df2,-50.37813,-9.82274,2022-05-19T17:05:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,1506708,15,33,,,,Amazônia,POINT (-9.82274 -50.37813)
focos_brasil_ontem_hoje_ref.09122eda-a18e-3f56-87c4-cdfee2b04c93,09122eda-a18e-3f56-87c4-cdfee2b04c93,-50.38722,-9.82403,2022-05-19T17:05:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,1506708,15,33,,,,Amazônia,POINT (-9.82403 -50.38722)
focos_brasil_ontem_hoje_ref.6799a314-7f62-3db0-a10b-82b4ee55bad4,6799a314-7f62-3db0-a10b-82b4ee55bad4,-50.3859,-9.83302,2022-05-19T17:05:00,AQUA_M-T,SANTA TEREZINHA,MATO GROSSO,Brasil,5107776,51,33,,,,Amazônia,POINT (-9.83302 -50.3859)
focos_brasil_ontem_hoje_ref.9a077e5c-8987-316e-a500-18cb97e5b079,9a077e5c-8987-316e-a500-18cb97e5b079,-47.48335,-9.86007,2022-05-19T17:05:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,1718758,17,33,,,,Cerrado,POINT (-9.86007 -47.48335)
focos_brasil_ontem_hoje_ref.853c8d9b-be75-31f3-8c92-a182a758be90,853c8d9b-be75-31f3-8c92-a182a758be90,-47.49379,-9.86164,2022-05-19T17:05:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,1718758,17,33,,,,Cerrado,POINT (-9.86164 -47.49379)
focos_brasil_ontem_hoje_ref.07cee343-5d99-35cb-98c3-6766aebd53ce,07cee343-5d99-35cb-98c3-6766aebd53ce,-48.47335,-9.94284,2022-05-19T17:05:00,AQUA_M-T,MIRACEMA DO TOCANTINS,TOCANTINS,Brasil,1713205,17,33,,,,Cerrado,POINT (-9.94284 -48.47335)
focos_brasil_ontem_hoje_ref.906887d0-04e9-38c1-be25-73a2a3ce463a,906887d0-04e9-38c1-be25-73a2a3ce463a,-48.48284,-9.94423,2022-05-19T17:05:00,AQUA_M-T,MIRACEMA DO TOCANTINS,TOCANTINS,Brasil,1713205,17,33,,,,Cerrado,POINT (-9.94423 -48.48284)
focos_brasil_ontem_hoje_ref.42293489-224e-3398-8be1-e5ff06d2de05,42293489-224e-3398-8be1-e5ff06d2de05,-47.04049,-9.94717,2022-05-19T17:05:00,AQUA_M-T,LIZARDA,TOCANTINS,Brasil,1712405,17,33,,,,Cerrado,POINT (-9.94717 -47.04049)
focos_brasil_ontem_hoje_ref.11066b9b-caf6-30a4-bb9e-02e202b1303b,11066b9b-caf6-30a4-bb9e-02e202b1303b,-48.09063,-9.95079,2022-05-19T17:05:00,AQUA_M-T,APARECIDA DO RIO NEGRO,TOCANTINS,Brasil,1701101,17,33,,,,Cerrado,POINT (-9.95079 -48.09063)
focos_brasil_ontem_hoje_ref.e63b8056-c947-3742-91ba-157c4e19d7f6,e63b8056-c947-3742-91ba-157c4e19d7f6,-45.09816,-8.50264,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.50264 -45.09816)
focos_brasil_ontem_hoje_ref.0be03d8c-f84a-3163-99af-411ad681e0bb,0be03d8c-f84a-3163-99af-411ad681e0bb,-45.08929,-8.50304,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.50304 -45.08929)
focos_brasil_ontem_hoje_ref.b3ed2be0-b055-332b-a82d-0a7974329fca,b3ed2be0-b055-332b-a82d-0a7974329fca,-45.10457,-8.5054,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.5054 -45.10457)
focos_brasil_ontem_hoje_ref.8ea6db29-eced-359d-a9af-31ff6237e501,8ea6db29-eced-359d-a9af-31ff6237e501,-45.0809,-8.51169,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.51169 -45.0809)
focos_brasil_ontem_hoje_ref.7bb6f170-bef1-38a2-8e83-d9320e46937a,7bb6f170-bef1-38a2-8e83-d9320e46937a,-45.09639,-8.51419,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.51419 -45.09639)
focos_brasil_ontem_hoje_ref.e4387637-1bc8-3771-ac12-7fc8f06affea,e4387637-1bc8-3771-ac12-7fc8f06affea,-45.08749,-8.5146,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.5146 -45.08749)
focos_brasil_ontem_hoje_ref.f1dafc38-0c42-3a1e-a990-37278035021f,f1dafc38-0c42-3a1e-a990-37278035021f,-45.10289,-8.51696,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.51696 -45.10289)
focos_brasil_ontem_hoje_ref.516b5375-ec08-357f-8fd7-28957099688d,516b5375-ec08-357f-8fd7-28957099688d,-45.10212,-8.64172,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.64172 -45.10212)
focos_brasil_ontem_hoje_ref.9dd993a8-e8b2-30ae-a3cf-4ac3f5e253cd,9dd993a8-e8b2-30ae-a3cf-4ac3f5e253cd,-45.11754,-8.64417,2022-05-19T17:05:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,,,,Cerrado,POINT (-8.64417 -45.11754)
focos_brasil_ontem_hoje_ref.d4309680-6b0f-33e4-8d70-6a826df90af4,d4309680-6b0f-33e4-8d70-6a826df90af4,-45.66119,-8.67265,2022-05-19T17:05:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,,,,Cerrado,POINT (-8.67265 -45.66119)
focos_brasil_ontem_hoje_ref.97415774-5322-361a-b0f8-b36ea4d568d1,97415774-5322-361a-b0f8-b36ea4d568d1,-45.67389,-8.68588,2022-05-19T17:05:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,,,,Cerrado,POINT (-8.68588 -45.67389)
focos_brasil_ontem_hoje_ref.181655bf-ac39-3b23-8e8d-762bf09ca9d8,181655bf-ac39-3b23-8e8d-762bf09ca9d8,-45.67575,-8.67489,2022-05-19T17:05:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,,,,Cerrado,POINT (-8.67489 -45.67575)
focos_brasil_ontem_hoje_ref.11ef7b16-a113-3516-b470-1e1697fa14b8,11ef7b16-a113-3516-b470-1e1697fa14b8,-45.68244,-8.68823,2022-05-19T17:05:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,,,,Cerrado,POINT (-8.68823 -45.68244)
focos_brasil_ontem_hoje_ref.2c726514-9c84-3598-994a-f1c82e18bdc0,2c726514-9c84-3598-994a-f1c82e18bdc0,-48.83061,-9.42422,2022-05-19T17:05:00,AQUA_M-T,DOIS IRMÃOS DO TOCANTINS,TOCANTINS,Brasil,1707207,17,33,,,,Cerrado,POINT (-9.42422 -48.83061)
focos_brasil_ontem_hoje_ref.cccaf194-9f98-3188-8544-22de8a328d08,cccaf194-9f98-3188-8544-22de8a328d08,-49.36305,-9.42877,2022-05-19T17:05:00,AQUA_M-T,ABREULÂNDIA,TOCANTINS,Brasil,1700251,17,33,,,,Cerrado,POINT (-9.42877 -49.36305)
focos_brasil_ontem_hoje_ref.36988eb2-ed5e-3850-a7c7-0ca4e08516bb,36988eb2-ed5e-3850-a7c7-0ca4e08516bb,-47.4206,-9.45271,2022-05-19T17:05:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,1718758,17,33,,,,Cerrado,POINT (-9.45271 -47.4206)
focos_brasil_ontem_hoje_ref.c12da6b1-6aa6-31b9-9320-42d59f94d16c,c12da6b1-6aa6-31b9-9320-42d59f94d16c,-48.05066,-9.49344,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.49344 -48.05066)
focos_brasil_ontem_hoje_ref.90bededc-1b8d-3257-aa28-ac860886e5da,90bededc-1b8d-3257-aa28-ac860886e5da,-48.06063,-9.49492,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.49492 -48.06063)
focos_brasil_ontem_hoje_ref.c36de3b4-ff54-3440-af84-61a55dfe78d9,c36de3b4-ff54-3440-af84-61a55dfe78d9,-48.02782,-9.50923,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.50923 -48.02782)
focos_brasil_ontem_hoje_ref.44e10082-c164-35bc-8112-4e9dbf75aaa8,44e10082-c164-35bc-8112-4e9dbf75aaa8,-48.02032,-9.51457,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.51457 -48.02032)
focos_brasil_ontem_hoje_ref.04ca8397-c2bb-3bbf-a1eb-bf27160cb67c,04ca8397-c2bb-3bbf-a1eb-bf27160cb67c,-47.50806,-9.51523,2022-05-19T17:05:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,1718758,17,33,,,,Cerrado,POINT (-9.51523 -47.50806)
focos_brasil_ontem_hoje_ref.910d7161-6871-3f1b-80c7-a49cecb7f1f9,910d7161-6871-3f1b-80c7-a49cecb7f1f9,-48.03027,-9.51607,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.51607 -48.03027)
focos_brasil_ontem_hoje_ref.89faca0b-6ef0-3ff7-97e9-7094a75ffa66,89faca0b-6ef0-3ff7-97e9-7094a75ffa66,-47.51853,-9.51679,2022-05-19T17:05:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,1718758,17,33,,,,Cerrado,POINT (-9.51679 -47.51853)
focos_brasil_ontem_hoje_ref.eaa8478d-c111-306c-9322-2dadf2f94e64,eaa8478d-c111-306c-9322-2dadf2f94e64,-48.04023,-9.51758,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.51758 -48.04023)
focos_brasil_ontem_hoje_ref.85461176-45c4-34b9-b759-330d19cae408,85461176-45c4-34b9-b759-330d19cae408,-46.21658,-9.52108,2022-05-19T17:05:00,AQUA_M-T,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,,,,Cerrado,POINT (-9.52108 -46.21658)
focos_brasil_ontem_hoje_ref.b6cf5781-e5bf-3c24-9042-a52f6853598e,b6cf5781-e5bf-3c24-9042-a52f6853598e,-48.02886,-9.52545,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.52545 -48.02886)
focos_brasil_ontem_hoje_ref.6a259ff0-e6c7-3517-9072-cc3d22da0c0e,6a259ff0-e6c7-3517-9072-cc3d22da0c0e,-48.0388,-9.52695,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.52695 -48.0388)
focos_brasil_ontem_hoje_ref.87c41880-fb87-3691-b500-710c58056f83,87c41880-fb87-3691-b500-710c58056f83,-52.01201,-9.56463,2022-05-19T17:05:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,1507300,15,33,,,,Amazônia,POINT (-9.56463 -52.01201)
focos_brasil_ontem_hoje_ref.8da8d875-b944-395f-8b8f-f367d979eba7,8da8d875-b944-395f-8b8f-f367d979eba7,-52.02216,-9.56603,2022-05-19T17:05:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,1507300,15,33,,,,Amazônia,POINT (-9.56603 -52.02216)
focos_brasil_ontem_hoje_ref.a6900dd9-6e81-3995-bce4-d889dfe0ddf9,a6900dd9-6e81-3995-bce4-d889dfe0ddf9,-48.35715,-9.60315,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.60315 -48.35715)
focos_brasil_ontem_hoje_ref.d3962574-86fb-30f1-9505-31401dcb4b4a,d3962574-86fb-30f1-9505-31401dcb4b4a,-48.36677,-9.60458,2022-05-19T17:05:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,,,,Cerrado,POINT (-9.60458 -48.36677)
focos_brasil_ontem_hoje_ref.cf212e87-000b-3153-ab1d-c107386ce0fa,cf212e87-000b-3153-ab1d-c107386ce0fa,-47.36239,-10.42682,2022-05-19T17:02:00,AQUA_M-T,LAGOA DO TOCANTINS,TOCANTINS,Brasil,1711951,17,33,,,,Cerrado,POINT (-10.42682 -47.36239)
focos_brasil_ontem_hoje_ref.979a77c1-373d-3c6b-989a-3ec06e942ae0,979a77c1-373d-3c6b-989a-3ec06e942ae0,-51.51765,-15.07493,2022-05-19T17:02:00,AQUA_M-T,JUSSARA,GOIÁS,Brasil,5212204,52,33,,,,Cerrado,POINT (-15.07493 -51.51765)
focos_brasil_ontem_hoje_ref.e8432688-2900-36c4-8eeb-486a8d2ba7b3,e8432688-2900-36c4-8eeb-486a8d2ba7b3,-48.14819,-11.17442,2022-05-19T17:02:00,AQUA_M-T,SILVANÓPOLIS,TOCANTINS,Brasil,1720655,17,33,,,,Cerrado,POINT (-11.17442 -48.14819)
focos_brasil_ontem_hoje_ref.20b9c165-453e-3f0e-8f5c-7031e2b3b625,20b9c165-453e-3f0e-8f5c-7031e2b3b625,-50.93401,-11.1326,2022-05-19T17:02:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,5105309,51,33,,,,Cerrado,POINT (-11.1326 -50.93401)
focos_brasil_ontem_hoje_ref.1a52db72-6f59-3b48-96a9-a7e9242c2c1e,1a52db72-6f59-3b48-96a9-a7e9242c2c1e,-50.92448,-11.13128,2022-05-19T17:02:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,5105309,51,33,,,,Cerrado,POINT (-11.13128 -50.92448)
focos_brasil_ontem_hoje_ref.5a169fb3-9895-323b-90fb-7e509caa7cb7,5a169fb3-9895-323b-90fb-7e509caa7cb7,-49.05345,-10.99453,2022-05-19T17:02:00,AQUA_M-T,SANTA RITA DO TOCANTINS,TOCANTINS,Brasil,1718899,17,33,,,,Cerrado,POINT (-10.99453 -49.05345)
focos_brasil_ontem_hoje_ref.8aa7dfc9-0ed7-30b9-9429-04c866563545,8aa7dfc9-0ed7-30b9-9429-04c866563545,-50.931,-11.12499,2022-05-19T17:02:00,AQUA_M-T,LUCIARA,MATO GROSSO,Brasil,5105309,51,33,,,,Cerrado,POINT (-11.12499 -50.931)
focos_brasil_ontem_hoje_ref.8374cd7f-3677-3b6c-9480-1c1938fbcb2d,8374cd7f-3677-3b6c-9480-1c1938fbcb2d,-49.0443,-10.99319,2022-05-19T17:02:00,AQUA_M-T,SANTA RITA DO TOCANTINS,TOCANTINS,Brasil,1718899,17,33,,,,Cerrado,POINT (-10.99319 -49.0443)
focos_brasil_ontem_hoje_ref.8b6b2b20-820d-3504-b9a7-36e68dee1548,8b6b2b20-820d-3504-b9a7-36e68dee1548,-48.10177,-10.89202,2022-05-19T17:02:00,AQUA_M-T,MONTE DO CARMO,TOCANTINS,Brasil,1713601,17,33,,,,Cerrado,POINT (-10.89202 -48.10177)
focos_brasil_ontem_hoje_ref.4336c6f7-42a4-3ecc-8749-6947eedbf55c,4336c6f7-42a4-3ecc-8749-6947eedbf55c,-49.86165,-10.89055,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.89055 -49.86165)
focos_brasil_ontem_hoje_ref.cf5bf703-ce5f-3a9f-a736-f67305c30c85,cf5bf703-ce5f-3a9f-a736-f67305c30c85,-48.10323,-10.8828,2022-05-19T17:02:00,AQUA_M-T,MONTE DO CARMO,TOCANTINS,Brasil,1713601,17,33,,,,Cerrado,POINT (-10.8828 -48.10323)
focos_brasil_ontem_hoje_ref.996d9d0d-9b29-3917-b0dc-2bc48e722e8e,996d9d0d-9b29-3917-b0dc-2bc48e722e8e,-49.86049,-10.88022,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.88022 -49.86049)
focos_brasil_ontem_hoje_ref.a6dd2347-f30f-3ea1-a507-fb1102d8d540,a6dd2347-f30f-3ea1-a507-fb1102d8d540,-49.6908,-10.83756,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.83756 -49.6908)
focos_brasil_ontem_hoje_ref.9bd7cb30-708d-3286-8232-404c41e48e71,9bd7cb30-708d-3286-8232-404c41e48e71,-49.74655,-10.83641,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.83641 -49.74655)
focos_brasil_ontem_hoje_ref.5af273fd-283b-3436-8eae-f2c95d3ebee4,5af273fd-283b-3436-8eae-f2c95d3ebee4,-49.75057,-10.80953,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.80953 -49.75057)
focos_brasil_ontem_hoje_ref.78f086a6-84e1-3ad0-ba59-409492a85cbf,78f086a6-84e1-3ad0-ba59-409492a85cbf,-49.7415,-10.80823,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.80823 -49.7415)
focos_brasil_ontem_hoje_ref.9789f6f8-6688-39c6-9d3b-9aeb1d67a19a,9789f6f8-6688-39c6-9d3b-9aeb1d67a19a,-49.92748,-10.78009,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.78009 -49.92748)
focos_brasil_ontem_hoje_ref.fbf0d8ba-b02e-3011-a937-0c660ec36e28,fbf0d8ba-b02e-3011-a937-0c660ec36e28,-49.9184,-10.77879,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.77879 -49.9184)
focos_brasil_ontem_hoje_ref.dc0cbf3b-6d71-33c2-8982-b36e49bc121e,dc0cbf3b-6d71-33c2-8982-b36e49bc121e,-49.79403,-10.74265,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.74265 -49.79403)
focos_brasil_ontem_hoje_ref.b5d3c4b6-3898-3e3f-b884-9b5a1c824548,b5d3c4b6-3898-3e3f-b884-9b5a1c824548,-48.01541,-10.72965,2022-05-19T17:02:00,AQUA_M-T,MONTE DO CARMO,TOCANTINS,Brasil,1713601,17,33,,,,Cerrado,POINT (-10.72965 -48.01541)
focos_brasil_ontem_hoje_ref.5f8a2b6a-ba05-37ec-a9f8-8cc18e5b2138,5f8a2b6a-ba05-37ec-a9f8-8cc18e5b2138,-49.78496,-10.74135,2022-05-19T17:02:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,1711902,17,33,,,,Cerrado,POINT (-10.74135 -49.78496)
